card_id,name_ko,name_en,source,index,text_en,rule,confidence,score_low,score_baseline,score_high,basis
POOR_SLEEP,수면 부족,Poor Sleep,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
POUNCE,덮치기,Pounce,clause,1,Deal 14 damage.,atomic_fixed,high,7.0,7.0,7.0,v3 quantified/scenario rule
POUNCE,덮치기,Pounce,clause,2,The next Skill you play costs 0 Energy.,next_card_free,medium,2.5,2.5,2.5,one energy saved by default
PRECISE_CUT,정밀한 베기,Precise Cut,clause,1,Deal 13 damage.,atomic_fixed,high,6.5,6.5,6.5,v3 quantified/scenario rule
PRECISE_CUT,정밀한 베기,Precise Cut,clause,2,Deals 2 less damage for each other card in your Hand.,damage_reduction_scaling,medium,-10.0,-2.2,-1.0,hand-size damage penalty
PREDATOR,천적,Predator,clause,1,Deal 15 damage.,atomic_fixed,high,7.5,7.5,7.5,v3 quantified/scenario rule
PREDATOR,천적,Predator,clause,2,"Next turn, draw 2 cards.",atomic_fixed+delay_next_turn,medium,2.72,2.72,2.72,v3 quantified/scenario rule
PREPARED,예비,Prepared,clause,1,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
PREPARED,예비,Prepared,clause,2,Discard 1 card.,atomic_fixed,high,0.25,0.25,0.25,v3 quantified/scenario rule
PREP_TIME,준비 시간,Prep Time,clause,1,"At the start of your turn, gain 4 Vigor.",atomic_fixed+recurring_turns,low,3.0,7.4,12.0,v3 quantified/scenario rule
PRIMAL_FORCE,원시의 힘,Primal Force,clause,1,Transform all Attacks in your Hand into Giant Rock.,bulk_transform,low,2.0,6.0,12.0,multiple card replacement
PRODUCTION,생산,Production,clause,1,Gain 2 Energy.,atomic_fixed,medium,5.0,5.0,5.0,v3 quantified/scenario rule
PRODUCTION,생산,Production,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
PROLONG,연장,Prolong,clause,1,"Next turn, gain Block equal to your current Block.",delay_next_turn+equal_to_quantity,low,1.44,3.84,7.2,v3 quantified/scenario rule
PROLONG,연장,Prolong,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
PROPHESIZE,예언,Prophesize,clause,1,Draw 6 cards.,atomic_fixed,medium,12.0,12.0,12.0,v3 quantified/scenario rule
PROTECTOR,파수꾼,Protector,clause,1,Osty deals 10 damage.,atomic_osty_damage,high,4.5,4.5,4.5,v3 quantified/scenario rule
PROTECTOR,파수꾼,Protector,clause,2,Deals additional damage equal to Osty's Max HP.,additional_damage_equal,low,2.0,6.0,15.0,referenced HP/deck quantity
PROWESS,기량,Prowess,clause,1,Gain 1 Strength.,atomic_fixed,high,3.25,3.25,3.25,v3 quantified/scenario rule
PROWESS,기량,Prowess,clause,2,Gain 1 Dexterity.,atomic_fixed,high,3.25,3.25,3.25,v3 quantified/scenario rule
PULL_AGGRO,시선 유도,Pull Aggro,clause,1,Summon 4.,atomic_fixed,high,4.4,4.4,4.4,v3 quantified/scenario rule
PULL_AGGRO,시선 유도,Pull Aggro,clause,2,Gain 7 Block.,atomic_fixed,high,4.2,4.2,4.2,v3 quantified/scenario rule
PULL_FROM_BELOW,끌어내리기,Pull from Below,clause,1,Deal 5 damage for each Ethereal card played this combat.,atomic_fixed+scaling_count,medium,2.5,5.5,25.0,v3 quantified/scenario rule
PURITY,순수,Purity,clause,1,Exhaust up to 3 cards in your Hand.,selected_exhaust_three,medium,3.0,3.0,3.0,selected exhaust = 1 point each
PURITY,순수,Purity,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
PURITY,순수,Purity,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
PUTREFY,부식,Putrefy,clause,1,Apply 2 Weak.,atomic_fixed,medium,4.2,4.2,4.2,v3 quantified/scenario rule
PUTREFY,부식,Putrefy,clause,2,Apply 2 Vulnerable.,atomic_fixed,medium,4.0,4.0,4.0,v3 quantified/scenario rule
PUTREFY,부식,Putrefy,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
PYRE,불의 심장,Pyre,clause,1,Gain 1 Energy at the start of each turn.,atomic_fixed+recurring_resource_turns,low,5.0,17.0,25.0,v3 quantified/scenario rule
QUADCAST,사중 시전,Quadcast,clause,1,Evoke your rightmost Orb 4 times.,multi_evoke,low,3.0,10.0,24.0,orb type dependent
QUASAR,준항성,Quasar,clause,1,Choose 1 of 3 random Colorless cards to add into your Hand.,discover_restricted_card,low,3.0,4.0,5.5,best-of-three restricted generation
QUASAR,준항성,Quasar,printed_cost,,Spend 2 Stars to play this card,cost_star_spend,low,-4.0,-4.0,-4.0,printed Star payment: 2 × -2.0
RADIATE,방출,Radiate,clause,1,Deal 3 damage to ALL enemies for each 1 Stars gained this turn.,atomic_fixed+scaling_count,low,1.95,4.29,19.5,v3 quantified/scenario rule
RAGE,격노,Rage,clause,1,"Whenever you play an Attack this turn, gain 3 Block.",atomic_fixed+event_triggers,medium,1.8,6.3,32.4,v3 quantified/scenario rule
RAINBOW,무지개,Rainbow,clause,1,Channel 1 Lightning.,atomic_fixed,medium,2.2,2.2,2.2,v3 quantified/scenario rule
RAINBOW,무지개,Rainbow,clause,2,Channel 1 Frost.,atomic_fixed,medium,3.2,3.2,3.2,v3 quantified/scenario rule
RAINBOW,무지개,Rainbow,clause,3,Channel 1 Dark.,atomic_fixed,medium,4.4,4.4,4.4,v3 quantified/scenario rule
RAINBOW,무지개,Rainbow,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
RAINBOW,무지개,Rainbow,interaction,,orb_diversity_bundle,orb_diversity_bundle,low,0.0,5.0,8.2,V3 cross-effect interaction
RALLY,단결,Rally,clause,1,ALL players gain 12 Block.,all_players+atomic_fixed,medium,7.2,10.8,18.0,v3 quantified/scenario rule
RAMPAGE,광란,Rampage,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
RAMPAGE,광란,Rampage,clause,2,Increase this card's damage by 5 this combat.,self_damage_growth_combat,low,0.0,2.5,7.5,0/1/3 future plays
RATTLE,덜그럭대기,Rattle,clause,1,Osty deals 7 damage.,atomic_osty_damage,high,3.15,3.15,3.15,v3 quantified/scenario rule
RATTLE,덜그럭대기,Rattle,clause,2,Hits an additional time for each other time he has attacked this turn.,osty_extra_hits,low,0.0,3.15,12.6,0/1/4 earlier Osty attacks
REANIMATE,소생,Reanimate,clause,1,Summon 20.,atomic_fixed,high,22.0,22.0,22.0,v3 quantified/scenario rule
REANIMATE,소생,Reanimate,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
REAP,수확,Reap,clause,1,Deal 27 damage.,atomic_fixed,high,13.5,13.5,13.5,v3 quantified/scenario rule
REAP,수확,Reap,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
REAPER_FORM,사신의 형상,Reaper Form,clause,1,"Whenever Attacks deal damage, apply that much Doom.",attack_damage_to_doom,low,2.7,9.45,21.6,10/35/80 Attack damage × Doom unit
REAVE,강탈,Reave,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
REAVE,강탈,Reave,clause,2,Add a Soul into your Draw Pile.,atomic_fixed,medium,1.0,1.0,1.0,v3 quantified/scenario rule
REBOOT,다시 시작,Reboot,clause,1,Shuffle ALL your cards into your Draw Pile.,shuffle_all_piles,low,0.5,1.5,3.0,reshuffle availability
REBOOT,다시 시작,Reboot,clause,2,Draw 4 cards.,atomic_fixed,medium,7.7,7.7,7.7,v3 quantified/scenario rule
REBOOT,다시 시작,Reboot,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
REBOUND,되돌리기,Rebound,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
REBOUND,되돌리기,Rebound,clause,2,Put the next card you play this turn on top of your Draw Pile.,next_card_topdeck,medium,1.5,1.5,1.5,delayed selected access
REFINE_BLADE,검날 개선,Refine Blade,clause,1,Forge 9.,atomic_fixed,medium,2.97,2.97,2.97,v3 quantified/scenario rule
REFINE_BLADE,검날 개선,Refine Blade,clause,2,"Next turn, gain 1 Energy.",atomic_fixed+delay_next_turn,medium,2.0,2.0,2.0,v3 quantified/scenario rule
REFLECT,반사,Reflect,clause,1,Gain 15 Block.,atomic_fixed,high,9.0,9.0,9.0,v3 quantified/scenario rule
REFLECT,반사,Reflect,clause,2,Blocked attack damage is reflected to your attacker this turn.,reflect_blocked_damage,low,2.5,6.0,7.5,5/12/15 reflected damage
REFLECT,반사,Reflect,printed_cost,,Spend 3 Stars to play this card,cost_star_spend,low,-6.0,-6.0,-6.0,printed Star payment: 3 × -2.0
REFLEX,반사신경,Reflex,clause,1,Draw 2 cards.,atomic_fixed,medium,3.4,3.4,3.4,v3 quantified/scenario rule
REFLEX,반사신경,Reflex,keyword,,keyword_sly,keyword_sly,low,0.0,4.4,8.0,discard-trigger probability and free cost
REFRACT,굴절,Refract,clause,1,Deal 9 damage twice.,atomic_fixed,high,9.0,9.0,9.0,v3 quantified/scenario rule
REFRACT,굴절,Refract,clause,2,Channel 2 Glass.,atomic_fixed,medium,7.0,7.0,7.0,v3 quantified/scenario rule
REFRACT,굴절,Refract,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,low,0.0,0.25,0.75,V3 cross-effect interaction
REGRET,후회,Regret,clause,1,"At the end of your turn, if this is in your Hand, lose 1 HP for each card in your Hand.",atomic_fixed+condition_probability+recurring_turns+scaling_count,medium,-33.0,-3.134,-0.0,v3 quantified/scenario rule
REGRET,후회,Regret,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
RELAX,안식,Relax,clause,1,Gain 15 Block.,atomic_fixed,high,9.0,9.0,9.0,v3 quantified/scenario rule
RELAX,안식,Relax,clause,2,"Next turn, draw 2 cards and gain 2 Energy.",atomic_fixed+delay_next_turn,medium,6.72,6.72,6.72,v3 quantified/scenario rule
RELAX,안식,Relax,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
REND,쥐어뜯기,Rend,clause,1,Deal 15 damage.,atomic_fixed,high,7.5,7.5,7.5,v3 quantified/scenario rule
REND,쥐어뜯기,Rend,clause,2,Deals 5 additional damage for each unique debuff on the enemy.,damage_per_unique_debuff,low,2.5,10.0,17.5,1/4/7 unique debuffs
RESONANCE,공진,Resonance,clause,1,Gain 1 Strength.,atomic_fixed,high,3.25,3.25,3.25,v3 quantified/scenario rule
RESONANCE,공진,Resonance,clause,2,ALL enemies lose 1 Strength.,atomic_enemy_strength_loss,medium,2.6,2.6,2.6,v3 quantified/scenario rule
RESONANCE,공진,Resonance,printed_cost,,Spend 3 Stars to play this card,cost_star_spend,low,-6.0,-6.0,-6.0,printed Star payment: 3 × -2.0
RESTLESSNESS,초조함,Restlessness,clause,1,"If your Hand is empty, draw 2 cards and gain 2 Energy.",atomic_fixed+condition_probability,low,0.0,5.88,8.4,v3 quantified/scenario rule
RESTLESSNESS,초조함,Restlessness,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
RICOCHET,도탄,Ricochet,clause,1,Deal 3 damage to a random enemy 4 times.,atomic_random_target_damage,low,5.4,5.4,5.4,v3 quantified/scenario rule
RICOCHET,도탄,Ricochet,keyword,,keyword_sly,keyword_sly,low,0.0,3.025,5.5,discard-trigger probability and free cost
RICOCHET,도탄,Ricochet,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,0.75,2.25,V3 cross-effect interaction
RIGHT_HAND_HAND,진정한 오른팔,Right Hand Hand,clause,1,Osty deals 4 damage.,atomic_osty_damage,high,1.8,1.8,1.8,v3 quantified/scenario rule
RIGHT_HAND_HAND,진정한 오른팔,Right Hand Hand,clause,2,"Whenever you play a card that costs 2 Energy or more, return this to your Hand from the Discard Pile.",self_return_on_expensive_card,low,0.0,1.8,5.4,0/1/3 extra Osty attacks
RIP_AND_TEAR,날뛰기,Rip and Tear,clause,1,Deal 7 damage to a random enemy twice.,random_damage_twice,medium,6.3,6.3,6.3,random-target damage unit × 2
RIP_AND_TEAR,날뛰기,Rip and Tear,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,0.25,0.75,V3 cross-effect interaction
ROCKET_PUNCH,로켓 펀치,Rocket Punch,clause,1,Deal 13 damage.,atomic_fixed,high,6.5,6.5,6.5,v3 quantified/scenario rule
ROCKET_PUNCH,로켓 펀치,Rocket Punch,clause,2,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
ROCKET_PUNCH,로켓 펀치,Rocket Punch,clause,3,"Whenever you create a Status, reduce this card's cost to 0 Energy until played.",cost_to_zero,medium,5.0,5.0,5.0,printed energy saved
ROLLING_BOULDER,굴러가는 바위,Rolling Boulder,clause,1,"At the start of your turn, deal 5 damage to ALL enemies and increase this damage by 5.",recurring_growing_aoe,low,6.094,28.259,68.25,arithmetic damage growth × active turns
ROYALTIES,로열티,Royalties,clause,1,"At the end of combat, gain 30 Gold.",meta_gold,medium,3.0,3.0,3.0,1 point per 10 Gold
ROYAL_GAMBLE,성대한 도박,Royal Gamble,clause,1,Gain 9 Stars.,atomic_fixed,low,13.5,13.5,13.5,v3 quantified/scenario rule
ROYAL_GAMBLE,성대한 도박,Royal Gamble,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
ROYAL_GAMBLE,성대한 도박,Royal Gamble,printed_cost,,Spend 5 Stars to play this card,cost_star_spend,low,-10.0,-10.0,-10.0,printed Star payment: 5 × -2.0
RUPTURE,파열,Rupture,clause,1,"Whenever you lose HP on your turn, gain 1 Strength.",atomic_fixed+event_triggers,medium,3.25,11.375,58.5,v3 quantified/scenario rule
SACRIFICE,희생,Sacrifice,clause,1,"If Osty is alive, he dies and you gain Block equal to double his Max HP.",sacrifice_osty_for_block,low,-5.0,7.0,18.0,double-Max-HP Block minus lost companion value
SACRIFICE,희생,Sacrifice,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
SALVO,집중 포화,Salvo,clause,1,Deal 12 damage.,atomic_fixed,high,6.0,6.0,6.0,v3 quantified/scenario rule
SALVO,집중 포화,Salvo,clause,2,Retain your Hand this turn.,atomic_retain_hand,high,2.0,2.0,2.0,v3 quantified/scenario rule
SCARE,위협,Scare,clause,1,Apply 1 Weak to ALL enemies.,atomic_fixed,medium,2.73,2.73,2.73,v3 quantified/scenario rule
SCARE,위협,Scare,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SCAVENGE,포집,Scavenge,clause,1,Exhaust a card.,atomic_selected_exhaust,high,1.0,1.0,1.0,v3 quantified/scenario rule
SCAVENGE,포집,Scavenge,clause,2,"Next turn, gain 2 Energy.",atomic_fixed+delay_next_turn,medium,4.0,4.0,4.0,v3 quantified/scenario rule
SCOURGE,징벌,Scourge,clause,1,Apply 13 Doom.,atomic_fixed,high,3.51,3.51,3.51,v3 quantified/scenario rule
SCOURGE,징벌,Scourge,clause,2,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
SCRAPE,긁어내기,Scrape,clause,1,Deal 7 damage.,atomic_fixed,high,3.5,3.5,3.5,v3 quantified/scenario rule
SCRAPE,긁어내기,Scrape,clause,2,Draw 4 cards.,atomic_fixed,medium,7.7,7.7,7.7,v3 quantified/scenario rule
SCRAPE,긁어내기,Scrape,clause,3,Discard all cards drawn this way that do not cost 0 Energy.,discard_scrape_misses,low,-7.7,-5.375,-2.15,removes the draw value of 4/2.5/1 misses
SCRAWL,휘갈김,Scrawl,clause,1,Draw cards until your Hand is full.,draw_to_full,low,1.25,7.7,18.45,1/4/9 cards drawn
SCRAWL,휘갈김,Scrawl,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SCULPTING_STRIKE,조각 타격,Sculpting Strike,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
SCULPTING_STRIKE,조각 타격,Sculpting Strike,clause,2,Add Ethereal to a card in your Hand.,atomic_grant_ethereal,high,-1.0,-1.0,-1.0,v3 quantified/scenario rule
SEANCE,강령회,Seance,clause,1,Transform a card in your Draw Pile into Soul.,transform_to_soul,medium,2.4,2.4,2.4,Soul draw/Exhaust net value
SEANCE,강령회,Seance,keyword,,keyword_ethereal,keyword_ethereal,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SECOND_WIND,기사회생,Second Wind,clause,1,Exhaust all non-Attack cards in your Hand.,exhaust_non_attacks,low,-3.0,-0.5,3.0,lost hand utility versus exhaust synergy
SECOND_WIND,기사회생,Second Wind,clause,2,Gain 5 Block for each card Exhausted.,atomic_fixed+scaling_count,medium,3.0,6.6,30.0,v3 quantified/scenario rule
SECRET_TECHNIQUE,비밀 기술,Secret Technique,clause,1,Put a Skill from your Draw Pile into your Hand.,tutor_to_hand,medium,2.5,2.5,2.5,selected card access = 2.5
SECRET_TECHNIQUE,비밀 기술,Secret Technique,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SECRET_WEAPON,비밀 병기,Secret Weapon,clause,1,Put an Attack from your Draw Pile into your Hand.,tutor_to_hand,medium,2.5,2.5,2.5,selected card access = 2.5
SECRET_WEAPON,비밀 병기,Secret Weapon,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SEEKER_STRIKE,탐색 타격,Seeker Strike,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
SEEKER_STRIKE,탐색 타격,Seeker Strike,clause,2,Choose 1 of 3 cards in your Draw Pile to add into your Hand.,partial_tutor_draw_to_hand,medium,2.5,2.5,2.5,selected draw-pile access
SEEKING_EDGE,날 세우기,Seeking Edge,clause,1,Forge 7.,atomic_fixed,medium,2.31,2.31,2.31,v3 quantified/scenario rule
SEEKING_EDGE,날 세우기,Seeking Edge,clause,2,Sovereign Blade now deals damage to ALL enemies.,blade_gain_aoe,low,1.5,3.0,6.0,single-to-AOE premium
SENTRY_MODE,경계 태세,Sentry Mode,clause,1,"At the start of your turn, add 1 Sweeping Gaze into your Hand.",recurring_sweeping_gaze,low,3.5,16.65,27.0,generated zero-cost Osty attack × active turns
SERPENT_FORM,구렁이의 형상,Serpent Form,clause,1,"Whenever you play a card, deal 4 damage to a random enemy.",card_play_trigger_damage,low,1.8,12.6,36.0,random damage × cards played after power
SETUP_STRIKE,사전 타격,Setup Strike,clause,1,Deal 7 damage.,atomic_fixed,high,3.5,3.5,3.5,v3 quantified/scenario rule
SETUP_STRIKE,사전 타격,Setup Strike,clause,2,Gain 2 Strength this turn.,atomic_temporary_stat,high,1.6,1.6,1.6,v3 quantified/scenario rule
SEVEN_STARS,일곱 개의 별,Seven Stars,clause,1,Deal 7 damage to ALL enemies 7 times.,atomic_fixed,high,31.85,31.85,31.85,v3 quantified/scenario rule
SEVEN_STARS,일곱 개의 별,Seven Stars,printed_cost,,Spend 7 Stars to play this card,cost_star_spend,low,-14.0,-14.0,-14.0,printed Star payment: 7 × -2.0
SEVEN_STARS,일곱 개의 별,Seven Stars,interaction,,multi_hit_strength_synergy,multi_hit_strength_synergy,medium,0.0,1.5,4.5,V3 cross-effect interaction
SEVERANCE,분리,Severance,clause,1,Deal 13 damage.,atomic_fixed,high,6.5,6.5,6.5,v3 quantified/scenario rule
SEVERANCE,분리,Severance,clause,2,"Add a Soul into your Draw Pile, Hand, and Discard Pile.",atomic_three_souls,medium,3.0,3.0,3.0,v3 quantified/scenario rule
SHADOWMELD,그림자 은신,Shadowmeld,clause,1,Double your Block gain this turn.,double_block_gain_turn,low,1.8,6.0,15.0,additional 3/10/25 Block
SHADOW_SHIELD,그림자 방패,Shadow Shield,clause,1,Gain 11 Block.,atomic_fixed,high,6.6,6.6,6.6,v3 quantified/scenario rule
SHADOW_SHIELD,그림자 방패,Shadow Shield,clause,2,Channel 1 Dark.,atomic_fixed,medium,4.4,4.4,4.4,v3 quantified/scenario rule
SHADOW_STEP,그림자 걸음,Shadow Step,clause,1,Discard your Hand.,atomic_discard_hand,medium,-3.0,-2.0,-1.0,v3 quantified/scenario rule
SHADOW_STEP,그림자 걸음,Shadow Step,clause,2,"Next turn, Attacks deal double damage.",double_damage_window,low,2.5,6.0,15.0,additional attack damage
SHAME,수치,Shame,clause,1,"At the end of your turn, if this is in your Hand, gain 1 Frail.",atomic_self_debuff+condition_probability+recurring_turns,medium,-9.0,-3.885,-0.0,v3 quantified/scenario rule
SHAME,수치,Shame,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
SHARED_FATE,운명 공유,Shared Fate,clause,1,Lose 2 Strength.,atomic_lose_strength_conditional_stock,low,-6.5,-3.25,0.0,v3 quantified/scenario rule
SHARED_FATE,운명 공유,Shared Fate,clause,2,Enemy loses 2 Strength.,enemy_strength_loss,medium,4.0,4.0,4.0,persistent enemy Strength-loss unit
SHARED_FATE,운명 공유,Shared Fate,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SHATTER,산산조각,Shatter,clause,1,Deal 7 damage to ALL enemies.,atomic_fixed,high,4.55,4.55,4.55,v3 quantified/scenario rule
SHATTER,산산조각,Shatter,clause,2,Evoke all of your Orbs twice.,evoke_all_twice,low,0.0,8.0,36.0,"orb count/type, including an empty queue"
SHINING_STRIKE,빛나는 타격,Shining Strike,clause,1,Deal 8 damage.,atomic_fixed,high,4.0,4.0,4.0,v3 quantified/scenario rule
SHINING_STRIKE,빛나는 타격,Shining Strike,clause,2,Gain 2 Stars.,atomic_fixed,low,3.0,3.0,3.0,v3 quantified/scenario rule
SHINING_STRIKE,빛나는 타격,Shining Strike,clause,3,Put this card on top of your Draw Pile.,self_topdeck,low,-0.5,0.5,2.0,future redraw versus draw clog
SHIV,단도,Shiv,clause,1,Deal 4 damage.,atomic_fixed,high,2.0,2.0,2.0,v3 quantified/scenario rule
SHIV,단도,Shiv,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SHOCKWAVE,충격파,Shockwave,clause,1,Apply 3 Weak and Vulnerable to ALL enemies.,atomic_fixed,medium,15.99,15.99,15.99,v3 quantified/scenario rule
SHOCKWAVE,충격파,Shockwave,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SHROUD,수의,Shroud,clause,1,"Whenever you apply Doom, gain 2 Block.",atomic_fixed+event_triggers,medium,1.2,4.2,21.6,v3 quantified/scenario rule
SHRUG_IT_OFF,흘려보내기,Shrug It Off,clause,1,Gain 8 Block.,atomic_fixed,high,4.8,4.8,4.8,v3 quantified/scenario rule
SHRUG_IT_OFF,흘려보내기,Shrug It Off,clause,2,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
SIC_EM,덮쳐!,Sic 'Em,clause,1,Osty deals 5 damage.,atomic_osty_damage,high,2.25,2.25,2.25,v3 quantified/scenario rule
SIC_EM,덮쳐!,Sic 'Em,clause,2,"Whenever Osty hits this enemy this turn, Summon 3.",atomic_fixed+event_triggers,medium,3.3,11.55,59.4,v3 quantified/scenario rule
SIGNAL_BOOST,신호 증폭,Signal Boost,clause,1,The next Power you play is played an additional time.,next_card_replay,low,2.0,5.0,10.0,average repeated card effect
SIGNAL_BOOST,신호 증폭,Signal Boost,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SKEWER,꼬챙이,Skewer,clause,1,Deal 8 damage X times.,atomic_fixed+x_value,medium,4.0,8.0,16.0,v3 quantified/scenario rule
SKIM,걷어내기,Skim,clause,1,Draw 3 cards.,atomic_fixed,medium,5.55,5.55,5.55,v3 quantified/scenario rule
SLEIGHT_OF_FLESH,살점 재주,Sleight of Flesh,clause,1,"Whenever you apply a debuff to an enemy, they take 9 damage.",debuff_trigger_damage,low,4.5,15.75,45.0,damage × debuff events
SLICE,칼질,Slice,clause,1,Deal 6 damage.,atomic_fixed,high,3.0,3.0,3.0,v3 quantified/scenario rule
SLIMED,점액투성이,Slimed,clause,1,Draw 1 card.,atomic_fixed,medium,1.25,1.25,1.25,v3 quantified/scenario rule
SLIMED,점액투성이,Slimed,keyword,,keyword_exhaust_cleanup,keyword_exhaust_cleanup,medium,1.0,1.0,1.0,removes harmful card
SLOTH,나태,Sloth,clause,1,You cannot play more than 3 cards each turn.,play_restriction,low,-4.0,-1.5,-0.0,availability loss as fraction of card budget
SMOKESTACK,배기 장치,Smokestack,clause,1,"Whenever you create a Status, deal 5 damage to ALL enemies.",atomic_fixed+event_triggers,medium,3.25,11.375,58.5,v3 quantified/scenario rule
SNAKEBITE,뱀 물기,Snakebite,clause,1,Apply 7 Poison.,atomic_fixed,high,7.0,7.0,7.0,v3 quantified/scenario rule
SNAKEBITE,뱀 물기,Snakebite,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
SNAP,넘기기,Snap,clause,1,Osty deals 7 damage.,atomic_osty_damage,high,3.15,3.15,3.15,v3 quantified/scenario rule
SNAP,넘기기,Snap,clause,2,Add Retain to a card in your Hand.,atomic_grant_retain,high,0.5,0.5,0.5,v3 quantified/scenario rule
SNEAKY,비열함,Sneaky,clause,1,"Whenever another player attacks an enemy, gain 1 Block.",atomic_fixed+event_triggers,medium,0.6,2.1,10.8,v3 quantified/scenario rule
SNEAKY,비열함,Sneaky,keyword,,keyword_sly,keyword_sly,low,0.0,3.025,5.5,discard-trigger probability and free cost
SOLAR_STRIKE,태양의 타격,Solar Strike,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
SOLAR_STRIKE,태양의 타격,Solar Strike,clause,2,Gain 1 Stars.,atomic_fixed,low,1.5,1.5,1.5,v3 quantified/scenario rule
SOOT,그을음,Soot,keyword,,keyword_unplayable,keyword_unplayable,medium,-2.0,-1.25,-0.75,draw/hand clog
SOUL,영혼,Soul,clause,1,Draw 2 cards.,atomic_fixed,medium,3.4,3.4,3.4,v3 quantified/scenario rule
SOUL,영혼,Soul,keyword,,keyword_exhaust,keyword_exhaust,medium,-1.0,-1.0,-1.0,v1 keyword calibration
SOUL_STORM,영혼 폭풍,Soul Storm,clause,1,Deal 9 damage.,atomic_fixed,high,4.5,4.5,4.5,v3 quantified/scenario rule
SOUL_STORM,영혼 폭풍,Soul Storm,clause,2,Deals 2 additional damage for each Soul in your Exhaust Pile.,additional_damage_scaling,medium,1.0,2.2,10.0,damage unit × reference count
SOVEREIGN_BLADE,군주의 칼날,Sovereign Blade,clause,1,Deal 10 damage.,atomic_fixed,high,5.0,5.0,5.0,v3 quantified/scenario rule
SOVEREIGN_BLADE,군주의 칼날,Sovereign Blade,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
SOW,파종,Sow,clause,1,Deal 8 damage to ALL enemies.,atomic_fixed,high,5.2,5.2,5.2,v3 quantified/scenario rule
SOW,파종,Sow,keyword,,keyword_retain,keyword_retain,medium,0.5,0.5,0.5,v1 keyword calibration
